,Rating,reviewTime,UserId,ItemId,reviewText,unixReviewTime,1,2,3,4,5
8983,5,"07 13, 2016",A31UIBZWTBK56,B01F8LGI6K,"High quality HA serum. Absorbs quickly just as it suppose to be. Non greasy, very lightweight texture, has no scent.
This product was received at a discount in exchange for an unbiased, honest review. I was not compensated to give a particular rating or the review. I only change my rating if the product under performs over time. Prior to purchasing a product, I also review both positive and negative reviews to ensure this is something I or my family or friends would benefit from owning. While not all pros and cons apply to everyones personal situation  I do try to point out both when reviewing a product. I hope you found this review helpful and appreciate any feedback in making reviews more informative! Iafter reading my review of this product or any of my other reviews and interesting or useful please rate it is as ""helpful"" or leave a comment. I really enjoy testing out new products and leave an honest review, that will potentially help someone make an informed decision based on my experience and I also greatly appreciate and I love and hearing feedback so please feel free to let me know if I helped. I make most of my daily purchases here on amazon and base my purchases on reviews of the product from others as well. I know that honest and helpful reviews provide insight to the company and to the purchasers as well!!!",1468368000,0,0,0,0,1
5777,5,"10 24, 2017",A173YMJ9XFVRSY,B00W259T7G,"This soap is great for those who are sensitive to fragrance.
I'm not sure it is UN scented, but it is certainly LIGHTLY scented.
Five stars.",1508803200,0,0,0,0,1
2023,5,"06 27, 2016",A21VGLAQKA6UXO,B000URXP6E,"This is a great help for fine hair, I've used it for three years and it really makes a difference !",1466985600,0,0,0,0,1
8512,4,"12 12, 2016",A1PU2JDYYIXS0E,B0157VQ30M,"Wow.... You talking do get a ban my foot your buck. This palette has every color you could possibly want. I bought this because I had no metallic eyeshadow in my beauty arsenal and I figured this would be a great way to check it out. The colors are nicely pigmented and bright,  blend easily and stay on (I do use an eyeshadow primer and setting spray) I do NOT use the cheap brushes that come with it but an actual makeup brush set. The only con is you do get a lot of fall out from most of the shadows. I would definitely recommend.... It's a great value that goes well beyond the price",1481500800,0,0,0,1,0
3406,5,"07 4, 2014",A1UMO57A3IQGT7,B0012Y0ZG2,A gift that was appreciated by the receiver.,1404432000,0,0,0,0,1
8578,5,"12 20, 2015",AZ4LJ8GSD0PP,B017EUHLCI,"I received ""Benjamin Jacob"" premium pre-shave oil for free in exchange for an honest review. My intentions were to order this oil for my husband but upon its arrival and reading the ingredients I found that they were all natural oils and consisted of those that I use for my hair oil & moisture treatments! The oil contains a combination of (4) four natural oils; jojoba oil, sweet almond oil, sunflower oil, and grapeseed oil.  Purchased separately the oils are expensive and all are known for softening, moisturizing, and sealing in moisture for hair and hair follicles. After I shampooing my hair I conditioned and used Benjamin Jacob's oil as a sealer. I was pleased with the results and very happy to have found an oil mixture set at such a reasonable price!! I have no doubt that my husband will be pleased as well but he will have to wait for the second bottle!! I recommend this item for men and women alike.",1450569600,0,0,0,0,1
9014,5,"02 7, 2017",A2MUGFV2TDQ47K,B01FRFWCBC,"Good Value Makeup Blender Sponge Kit

This KIT is cheaper than ONE blender sponge most places and they work equally well. Even better price is available on Amazon using other seller options like Warehouse Deals. I can get TWO sponges, TWO drying stands and a silicone brush/face cleaner too for less than other stores. Happy Dancing now!",1486425600,0,0,0,0,1
1274,5,"08 9, 2015",A3C5QWL1FYGL8L,B000FI4S1E,LOVE IT!  The smell is intoxicating - reminds me of my fun time spent in Sicily every time I use it!  Think it would be great for men or women.  The bar soap is also yummy.  Would love some shampoo or perfume if they made it...,1439078400,0,0,0,0,1
8723,4,"02 19, 2016",A373FBTOBH5ADS,B019O1QF8Q,"This active  serum face lotion is great. It is oilier then some other lotions. It absorbs very quickly. You don't need to use a lot of it. I have very dry skin. Especially after I was my face,and I have been using this and my face feel so much better. I put it on my face and the tightness is gone and it feel more soft and firm. I have even see that the lines around my lips are not as noticeable.
There is Aragan oil,Joba oil,Triticum, Borage Oil, Sesamum Indicum Oil.
I DID RECEIVE THIS AT A DISCOUNT PRICE FOR A HONEST REVIEW.",1455840000,0,0,0,1,0
6251,4,"06 6, 2016",A18KGNU31FVEIN,B013WR0B6U,Good,1465171200,0,0,0,1,0
2233,5,"07 31, 2015",A300SV028Q2Z4C,B000URXP6E,My favorite,1438300800,0,0,0,0,1
5344,5,"03 16, 2015",A7C5U57NGL9HF,B00L0Y4DQ2,Very  beautiful  thanks,1426464000,0,0,0,0,1
7480,5,"08 24, 2016",A14QBW6X0Q1YSD,B0097PF0VI,"I've been sing this soap for years and I love it. I've tried most of the others on the market, but I trust this one to keep me clean and fresh.",1471996800,0,0,0,0,1
8052,5,"12 29, 2014",A27IT9W7WU080F,B00O72G7KE,I really like the shampoo and body wash. They both lather great with a very masculine yet fruity scent. 3 thumbs up!,1419811200,0,0,0,0,1
4086,5,"05 6, 2016",A2KV46HMWY1YWB,B001OHV1H4,"Smells wonderful. Feels great on hands and arms, etc.",1462492800,0,0,0,0,1
4997,5,"05 2, 2014",A356WMSXDZFODL,B00BMVV3MK,"This is the best by far of any concealing sprays for that in between hair appointments, ladies you know exactly what I mean that secret only you and your hair dresser should know about. It is not tacky or sticky and only by washing your hair will it come out. you don't have to worry about getting caught in the rain and finding a washed out place on your head. I have tried many concealers and believe me this is the best and most natural looking spray. whoever came up with this one did a fantastic job. I hope you will give it a try because it looks so natural and I know just like me you will go back for more.",1398988800,0,0,0,0,1
634,4,"04 27, 2012",A4OU7GRF8W0Y8,B00021DJ32,This blush is indeed very pretty but I don't feel like it deserves all the hype it gets. I think NARS has other blushes that in my opinion are more unique and pigmented. But it is a great color for the spring and summer time because it is a great corally pink with beautiful golden shimmer.,1335484800,0,0,0,1,0
6773,2,"03 18, 2017",AG8RHP7T0GHKZ,B01C6MXG8M,"i bought these thinking they were larger and they are too rough on my sensitive skin.  Was trying something different since I recently read that bath/shower loofahs hold tons of mold, mildew and bacteria, eew! :(",1489795200,0,1,0,0,0
5677,4,"09 10, 2014",A2L9ID2PK88X2R,B00TA30HK6,"think it might be helping, am continuing using it",1410307200,0,0,0,1,0
7179,5,"12 12, 2017",A2GORGYMW1C846,B000VETB5U,"I have no idea what this stuff is or how it works, but it helps my mouth when it's irritated or when I have a sore in it. I had a canker sore (which I tend to get when I'm sick or stressed) and it healed it up before it grew larger as it usually does. I burnt my tongue on hot tea last week and swished this around my mouth mixed with water a few times, and my tongue was fine the next day. It doesn't heal you up right away, but it seems to make you heal faster. It burns and tingles too, so if you hate that feeling I'd avoid it.",1513036800,0,0,0,0,1
2525,5,"09 13, 2013",A13PKMKQ0177SH,B000URXP6E,I have been wearing this fragrance for years and the body cream luxurios. In fact I wear it alone for a longer lasting and subtle effect.,1379030400,0,0,0,0,1
1846,5,"07 27, 2017",A3G7XXRLKXQIT7,B000URXP6E,This is by far my favorite Bath and Body Works collection.  They discontinued it in the store.  I always get compliments of the scent on me. :),1501113600,0,0,0,0,1
153,5,"02 24, 2017",A2N4OUX2ORC859,B00006L9LC,Wife uses this cream always. Hard to get.,1487894400,0,0,0,0,1
8012,3,"01 4, 2016",A1COEOM5B9JKXO,B00NB0PFCE,Great price very nice charm but shipping took a long time,1451865600,0,0,1,0,0
5534,4,"02 29, 2016",A3R5XXIEYDFNPD,B00OPZI48Q,"I like it. It is cute, but I wish the heart gem was a little smaller.",1456704000,0,0,0,1,0
736,5,"03 20, 2017",A1SY26REK8411L,B0009RF9DW,Stops man stink in its tracks.,1489968000,0,0,0,0,1
1065,5,"02 11, 2013",AEY5YWIVK33SE,B0009RF9DW,"This lotion was purchased as a gift for my daughter, who loves the scent of bergamont. The fragrance is clean & fresh and lightly lingers on the skin for hours. I will be purchasing it again.",1360540800,0,0,0,0,1
6767,5,"03 15, 2017",AEW9EAD5BFNDF,B01C3UL1ZM,Very pretty earrings. I wear them a lot and many compliments on them. I refer them to Amazon. Thank you.,1489536000,0,0,0,0,1
2186,5,"10 9, 2015",A1BR2MY80R6CX4,B000URXP6E,"Great scents, my son loves them all",1444348800,0,0,0,0,1
6984,5,"05 22, 2017",A1LMXP88MOTMOF,B01EZEQYHY,"I suffer from an autoimmune disorder.  Due to the harsh medications, I suffer heartburn from a cracker!  This product works so well for me!  Tastes good too.  Works very quickly, too.",1495411200,0,0,0,0,1
2196,5,"09 10, 2015",A4UCVNYL7GY61,B000URXP6E,Love the smell!!!,1441843200,0,0,0,0,1
579,5,"05 19, 2013",AQQ3VJS0DEX08,B0001EKQNG,"I love it. Good quality. i will recommend this product. Reasonable price, fast shipping, always available, easy to use, good size packaging, good brand name.",1368921600,0,0,0,0,1
6649,1,"07 30, 2016",A1WPEU6FBN4J5,B019OFFCNQ,"As many review have noted, this is more like a cheap TENS unit.  Emphasis on cheap. The gel substance on the electrodes is not strong enough for even one use. They instantly began to peel off me making the device useless.

The machine is not user friendly.  It probably would have quite the kick if the patches would stay on.",1469836800,1,0,0,0,0
6903,5,"05 11, 2018",AX2TG42B92KUI,B01DUU06FK,One of my most favorite powders.  I wear it will all of my different brand foundation. Keeps a matte look.,1525996800,0,0,0,0,1
652,4,"01 4, 2013",A2O4YH8N7KS9ZT,B00028Q7IO,"I recently suffered the feared event of a beloved and relied upon product being discontinued: Basis All Clear bar.
It seems my face needs the combination of tree tree oil and triclosan in a facial soap in order to behave in a manageable way - meaning not break out every 2 days. Once I did the research on triclosan I was suitably cautioned as well as kind of confused: if this triclosan is so awful why is it the number one ingredient of anti microbial, antiseptic hand washes in hospitals? OK, maybe it need not be added to mouthwash and maybe it really should be kept away from small children and babies but you can't just take it away and not replace it with something as equally effective! That is what the ""Greenies"" and the ""It Causes Cancer!"" throngs have effectively done, I guess. They don't get zits, they can splash their porcelain skins with warm water, waft a towel in the general direction of their faces and be glowing and perfect. In the words of Hannibal Lector: I myself cannot. I need the big guns.",1357257600,0,0,0,1,0
1537,1,"05 29, 2015",A2C85427J547GO,B000GLB37M,all i can say is.. i wouldn't have bought this in person,1432857600,1,0,0,0,0
5033,3,"02 18, 2017",A3EAEGDUES1DE9,B00CQ16CT4,Too small. Doesn't come across as pretty as I was hoping,1487376000,0,0,1,0,0
2197,5,"09 10, 2015",A7COTFQZZ86N,B000URXP6E,Does a great job of keeping hair from yellowing.  Leaves it clean and soft.,1441843200,0,0,0,0,1
